Distributor Area,Origin Area,Origin Latitude,Longitude_x,Destination Area,Destination Latitude,Destination Longitude,Volume (CS),Distance_km
Sulawesi,Takalar,-0.053974,11.943746,Sinjai,-0.512906,12.025357,50,51.55286989933351
Sulawesi,Tomohon,0.129712,1.248362,Sinjai,-0.512906,12.025357,50,1201.7791804068152
Sulawesi,Toraja,-0.030292,1.198819,Sinjai,-0.512906,12.025357,50,1206.3685592821303
Sulawesi,Unaaha,-0.403681,12.248113,Sinjai,-0.512906,12.025357,50,27.581184436928023
Sulawesi,Kendari,-0.396513,12.250127,Sinjai,-0.512906,12.025357,100,28.136526536063137
Sulawesi,Makassar,-0.510404,11.946298,Sinjai,-0.512906,12.025357,100,8.804806571810156
Sulawesi,Manado,0.149518,12.486597,Sinjai,-0.512906,12.025357,100,89.45047197077147
Sulawesi,Palu,-0.8232,11.988515,Sinjai,-0.512906,12.025357,100,34.554794688317166
Sulawesi,Bau-Bau,-0.548159,122.58,Sinjai,-0.512906,12.025357,100,12306.100393241317
Sulawesi,Bone,-0.455181,1.203264,Sinjai,-0.512906,12.025357,100,1204.6839100811355
Sulawesi,Gorontalo,0.62005,12.302368,Sinjai,-0.512906,12.025357,100,129.0151379716499
Sulawesi,Luwuk,-0.96424,12.278153,Sinjai,-0.512906,12.025357,100,57.29221949410461
Sulawesi,Mamuju,-0.268747,11.889864,Sinjai,-0.512906,12.025357,100,30.92512158782859
Sulawesi,Palopo,-0.300675,12.020264,Sinjai,-0.512906,12.025357,100,23.474148448438957
Sulawesi,Pare-Pare,-0.397929,11.965472,Sinjai,-0.512906,12.025357,100,14.35516998444588
Sulawesi,Poso,-0.138101,12.076128,Sinjai,-0.512906,12.025357,100,41.82739309521671
Kalimantan,Ampah - Teweh ,-0.935414,114.901123,Sintang,-0.1378,1.128106,50,12664.497042729785
Kalimantan,Barabai,-2.581936,115.390569,Sintang,-0.1378,1.128106,50,12715.937559740238
Kalimantan,Batulicin,-3.455801,11.599749,Sintang,-0.1378,1.128106,50,1221.3726878408327
Kalimantan,Bontang-Sangata,0.505968,117.532558,Sintang,-0.1378,1.128106,50,12958.1009933114
Kalimantan,Ketapang,-0.015698,1.105215,Sintang,-0.1378,1.128106,50,13.739708104665398
Kalimantan,Pangkalanbun ,-2.684718,111.631067,Sintang,-0.1378,1.128106,50,12297.722482810992
Kalimantan,Penajam-Grogot,-1.905754,116.197743,Sintang,-0.1378,1.128106,50,12807.262966391532
Kalimantan,Rantau,-2.934015,11.514198,Sintang,-0.1378,1.128106,50,1196.2937112574791
Kalimantan,Singkawang,0.906,1.089872,Sintang,-0.1378,1.128106,50,115.49595752211661
Kalimantan,Balikpapan,-1.249963,116.868785,Sintang,-0.1378,1.128106,100,12883.0785053892
Kalimantan,Banjarmasin,-3.330249,114.595582,Sintang,-0.1378,1.128106,100,12625.456348094103
Kalimantan,Berau,2.138839,117.492022,Sintang,-0.1378,1.128106,100,12951.979721060492
Kalimantan,Bontang,0.121456,117.484766,Sintang,-0.1378,1.128106,100,12952.78383655638
Kalimantan,Palangkaraya,-2.218321,113.900455,Sintang,-0.1378,1.128106,100,12551.090219573585
Kalimantan,Pontianak,-0.03109,1.093425,Sintang,-0.1378,1.128106,100,12.41491620456176
Kalimantan,Samarinda,-0.502298,117.161801,Sintang,-0.1378,1.128106,100,12916.533534289605
Kalimantan,Sampit,-2.538901,112.956601,Sintang,-0.1378,1.128106,100,12445.427402647545
Kalimantan,Tarakan,0.334307,117.576925,Sintang,-0.1378,1.128106,100,12963.058910462114
Bali Nusra,Denpasar,-0.863955,11.520248,Sumbawa,-0.847856,11.740717,500,24.604258520886034
Bali Nusra,Lombok,-0.859373,11.615876,Sumbawa,-0.847856,11.740717,500,13.953937562395057
Bali Nusra,BIMA,-0.837759,11.872564,Sumbawa,-0.847856,11.740717,200,14.717971171588037
Bali Nusra,Kupang,-1.018017,12.354942,Sumbawa,-0.847856,11.740717,200,70.90809292711371
Bali Nusra,Maumere,-0.863907,12.227671,Sumbawa,-0.847856,11.740717,200,54.230514432428556
Sulawesi,Amurang,0.125533,12.463187,Takalar,-0.053974,11.943746,50,61.13572928655286
Sulawesi,Barru,-0.440562,11.961877,Takalar,-0.053974,11.943746,50,42.79431913122829
Sulawesi,Belopa,-0.336284,12.036455,Takalar,-0.053974,11.943746,50,32.87796270663233
Sulawesi,Bitung,0.014711,12.515311,Takalar,-0.053974,11.943746,50,64.07799268418678
Sulawesi,Bulukumba,-0.525188,12.015831,Takalar,-0.053974,11.943746,50,52.718439531296774
Sulawesi,Gowa,-0.520514,11.946374,Takalar,-0.053974,11.943746,50,51.588167998446096
Sulawesi,Jeneponto,-0.570104,11.972147,Takalar,-0.053974,11.943746,50,57.15822381712426
Sulawesi,Kolaka,-0.407671,12.163507,Takalar,-0.053974,11.943746,50,46.13064570004724
Sulawesi,Kotamobagu,0.72119,12.430148,Takalar,-0.053974,11.943746,50,101.38248470605099
Sulawesi,Mangkutana,-0.252535,12.082405,Takalar,-0.053974,11.943746,50,26.838511669693947
Sulawesi,Marisa,0.48671,12.207034,Takalar,-0.053974,11.943746,50,66.58333500056449
Sulawesi,Pangkep,-0.481645,11.954193,Takalar,-0.053974,11.943746,50,47.30372101022038
Sulawesi,Parigi,-0.81564,12.017009,Takalar,-0.053974,11.943746,50,84.61465579789048
Sulawesi,Polman,-0.342045,11.931694,Takalar,-0.053974,11.943746,50,31.8814875972717
Sulawesi,Sengkang,-0.414356,12.003914,Takalar,-0.053974,11.943746,50,40.40794878643171
Sulawesi,Sinjai,-0.512906,12.025357,Takalar,-0.053974,11.943746,50,51.55286989933351
Sulawesi,Tomohon,0.129712,1.248362,Takalar,-0.053974,11.943746,50,1190.7771682118748
Sulawesi,Toraja,-0.030292,1.198819,Takalar,-0.053974,11.943746,50,1196.1223380196006
Sulawesi,Unaaha,-0.403681,12.248113,Takalar,-0.053974,11.943746,50,51.41233186827068
Sulawesi,Kendari,-0.396513,12.250127,Takalar,-0.053974,11.943746,100,50.968637937627754
Sulawesi,Makassar,-0.510404,11.946298,Takalar,-0.053974,11.943746,100,50.470231206014255
Sulawesi,Manado,0.149518,12.486597,Takalar,-0.053974,11.943746,100,64.48302293748974
Sulawesi,Palu,-0.8232,11.988515,Takalar,-0.053974,11.943746,100,85.20253702460191
Sulawesi,Bau-Bau,-0.548159,122.58,Takalar,-0.053974,11.943746,100,12315.79845160161
Sulawesi,Bone,-0.455181,1.203264,Takalar,-0.053974,11.943746,100,1196.4335671267431
Sulawesi,Gorontalo,0.62005,12.302368,Takalar,-0.053974,11.943746,100,84.54798198455204
Sulawesi,Luwuk,-0.96424,12.278153,Takalar,-0.053974,11.943746,100,107.31488669296144
Sulawesi,Mamuju,-0.268747,11.889864,Takalar,-0.053974,11.943746,100,24.494126037746422
Sulawesi,Palopo,-0.300675,12.020264,Takalar,-0.053974,11.943746,100,28.57773307203764
Sulawesi,Pare-Pare,-0.397929,11.965472,Takalar,-0.053974,11.943746,100,38.10940132686529
Sulawesi,Poso,-0.138101,12.076128,Takalar,-0.053974,11.943746,100,17.427049266738834
Kalimantan,Balikpapan,-1.249963,116.868785,Tarakan,0.334307,117.576925,1000,192.09707455752587
Kalimantan,Banjarmasin,-3.330249,114.595582,Tarakan,0.334307,117.576925,1000,523.6680471573925
Kalimantan,Berau,2.138839,117.492022,Tarakan,0.334307,117.576925,1000,199.75951034030567
Kalimantan,Bontang,0.121456,117.484766,Tarakan,0.334307,117.576925,1000,25.674567405334574
Kalimantan,Palangkaraya,-2.218321,113.900455,Tarakan,0.334307,117.576925,1000,497.0835639031088
Kalimantan,Pontianak,-0.03109,1.093425,Tarakan,0.334307,117.576925,1000,12966.851376279017
Kalimantan,Samarinda,-0.502298,117.161801,Tarakan,0.334307,117.576925,1000,103.40695106011368
Kalimantan,Sampit,-2.538901,112.956601,Tarakan,0.334307,117.576925,1000,604.4182440001989
Sulawesi,Amurang,0.125533,12.463187,Tomohon,0.129712,1.248362,50,1248.425607374438
Sulawesi,Barru,-0.440562,11.961877,Tomohon,0.129712,1.248362,50,1194.2796452684809
Sulawesi,Belopa,-0.336284,12.036455,Tomohon,0.129712,1.248362,50,1202.0247007061819
Sulawesi,Bitung,0.014711,12.515311,Tomohon,0.129712,1.248362,50,1254.2942839570048
Sulawesi,Bulukumba,-0.525188,12.015831,Tomohon,0.129712,1.248362,50,1200.801078946936
Sulawesi,Gowa,-0.520514,11.946374,Tomohon,0.129712,1.248362,50,1193.0524121467465
Sulawesi,Jeneponto,-0.570104,11.972147,Tomohon,0.129712,1.248362,50,1196.255528544222
Sulawesi,Kolaka,-0.407671,12.163507,Tomohon,0.129712,1.248362,50,1216.5124696895568
Sulawesi,Kotamobagu,0.72119,12.430148,Tomohon,0.129712,1.248362,50,1246.428102876805
Sulawesi,Mangkutana,-0.252535,12.082405,Tomohon,0.129712,1.248362,50,1206.7776470381093
Sulawesi,Marisa,0.48671,12.207034,Tomohon,0.129712,1.248362,50,1220.5327588902826
Sulawesi,Pangkep,-0.481645,11.954193,Tomohon,0.129712,1.248362,50,1193.672155602214
Sulawesi,Parigi,-0.81564,12.017009,Tomohon,0.129712,1.248362,50,1203.2744612064403
Sulawesi,Polman,-0.342045,11.931694,Tomohon,0.129712,1.248362,50,1190.4011899494215
Sulawesi,Sengkang,-0.414356,12.003914,Tomohon,0.129712,1.248362,50,1198.804883183027
Sulawesi,Sinjai,-0.512906,12.025357,Tomohon,0.129712,1.248362,50,1201.7791804068152
Sulawesi,Takalar,-0.053974,11.943746,Tomohon,0.129712,1.248362,50,1190.7771682118748
Sulawesi,Toraja,-0.030292,1.198819,Tomohon,0.129712,1.248362,50,18.531991954657162
Sulawesi,Unaaha,-0.403681,12.248113,Tomohon,0.129712,1.248362,50,1225.8984113650959
Sulawesi,Kendari,-0.396513,12.250127,Tomohon,0.129712,1.248362,100,1226.084774628134
Sulawesi,Makassar,-0.510404,11.946298,Tomohon,0.129712,1.248362,100,1192.9776664162073
Sulawesi,Manado,0.149518,12.486597,Tomohon,0.129712,1.248362,100,1251.032807113583
Sulawesi,Palu,-0.8232,11.988515,Tomohon,0.129712,1.248362,100,1200.187053378873
Sulawesi,Bau-Bau,-0.548159,122.58,Tomohon,0.129712,1.248362,100,13506.548209125333
Sulawesi,Bone,-0.455181,1.203264,Tomohon,0.129712,1.248362,100,64.86868311557348
Sulawesi,Gorontalo,0.62005,12.302368,Tomohon,0.129712,1.248362,100,1231.690271354661
Sulawesi,Luwuk,-0.96424,12.278153,Tomohon,0.129712,1.248362,100,1233.7240933059502
Sulawesi,Mamuju,-0.268747,11.889864,Tomohon,0.129712,1.248362,100,1185.4224154489254
Sulawesi,Palopo,-0.300675,12.020264,Tomohon,0.129712,1.248362,100,1200.062495581806
Sulawesi,Pare-Pare,-0.397929,11.965472,Tomohon,0.129712,1.248362,100,1194.4415532193664
Sulawesi,Poso,-0.138101,12.076128,Tomohon,0.129712,1.248362,100,1205.7040230354849
Sulawesi,Amurang,0.125533,12.463187,Toraja,-0.030292,1.198819,50,1254.0612675807695
Sulawesi,Barru,-0.440562,11.961877,Toraja,-0.030292,1.198819,50,1198.9840541300746
Sulawesi,Belopa,-0.336284,12.036455,Toraja,-0.030292,1.198819,50,1206.906907887011
Sulawesi,Bitung,0.014711,12.515311,Toraja,-0.030292,1.198819,50,1259.755911469794
Sulawesi,Bulukumba,-0.525188,12.015831,Toraja,-0.030292,1.198819,50,1205.369277741338
Sulawesi,Gowa,-0.520514,11.946374,Toraja,-0.030292,1.198819,50,1197.6222987502588
Sulawesi,Jeneponto,-0.570104,11.972147,Toraja,-0.030292,1.198819,50,1200.7450824573607
Sulawesi,Kolaka,-0.407671,12.163507,Toraja,-0.030292,1.198819,50,1221.2854980748853
Sulawesi,Kotamobagu,0.72119,12.430148,Toraja,-0.030292,1.198819,50,1252.992597697147
Sulawesi,Mangkutana,-0.252535,12.082405,Toraja,-0.030292,1.198819,50,1211.8000200540187
Sulawesi,Marisa,0.48671,12.207034,Toraja,-0.030292,1.198819,50,1226.7478050744764
Sulawesi,Pangkep,-0.481645,11.954193,Toraja,-0.030292,1.198819,50,1198.3075323180904
Sulawesi,Parigi,-0.81564,12.017009,Toraja,-0.030292,1.198819,50,1207.360346410779
Sulawesi,Polman,-0.342045,11.931694,Toraja,-0.030292,1.198819,50,1195.267624310779
Sulawesi,Sengkang,-0.414356,12.003914,Toraja,-0.030292,1.198819,50,1203.555884154821
Sulawesi,Sinjai,-0.512906,12.025357,Toraja,-0.030292,1.198819,50,1206.3685592821303
Sulawesi,Takalar,-0.053974,11.943746,Toraja,-0.030292,1.198819,50,1196.1223380196006
Sulawesi,Tomohon,0.129712,1.248362,Toraja,-0.030292,1.198819,50,18.531991954657162
Sulawesi,Unaaha,-0.403681,12.248113,Toraja,-0.030292,1.198819,50,1230.6835804800523
Sulawesi,Kendari,-0.396513,12.250127,Toraja,-0.030292,1.198819,100,1230.881689365549
Sulawesi,Makassar,-0.510404,11.946298,Toraja,-0.030292,1.198819,100,1197.5644179395563
Sulawesi,Manado,0.149518,12.486597,Toraja,-0.030292,1.198819,100,1256.7057982476822
Sulawesi,Palu,-0.8232,11.988515,Toraja,-0.030292,1.198819,100,1204.256564251517
Sulawesi,Bau-Bau,-0.548159,122.58,Toraja,-0.030292,1.198819,100,13511.874046413192
Sulawesi,Bone,-0.455181,1.203264,Toraja,-0.030292,1.198819,100,46.98440968950581
Sulawesi,Gorontalo,0.62005,12.302368,Toraja,-0.030292,1.198819,100,1238.1086282000988
Sulawesi,Luwuk,-0.96424,12.278153,Toraja,-0.030292,1.198819,100,1237.6021588092935
Sulawesi,Mamuju,-0.268747,11.889864,Toraja,-0.030292,1.198819,100,1190.4088387067468
Sulawesi,Palopo,-0.300675,12.020264,Toraja,-0.030292,1.198819,100,1205.0025807125187
Sulawesi,Pare-Pare,-0.397929,11.965472,Toraja,-0.030292,1.198819,100,1199.2171462857905
Sulawesi,Poso,-0.138101,12.076128,Toraja,-0.030292,1.198819,100,1210.913698353493
Sulawesi,Amurang,0.125533,12.463187,Unaaha,-0.403681,12.248113,50,63.225801160492004
Sulawesi,Barru,-0.440562,11.961877,Unaaha,-0.403681,12.248113,50,32.122701985335375
Sulawesi,Belopa,-0.336284,12.036455,Unaaha,-0.403681,12.248113,50,24.711672009496166
Sulawesi,Bitung,0.014711,12.515311,Unaaha,-0.403681,12.248113,50,55.000129183085804
Sulawesi,Bulukumba,-0.525188,12.015831,Unaaha,-0.403681,12.248113,50,29.139000438353154
Sulawesi,Gowa,-0.520514,11.946374,Unaaha,-0.403681,12.248113,50,35.987085255569355
Sulawesi,Jeneponto,-0.570104,11.972147,Unaaha,-0.403681,12.248113,50,35.80938663497834
Sulawesi,Kolaka,-0.407671,12.163507,Unaaha,-0.403681,12.248113,50,9.428390543450387
Sulawesi,Kotamobagu,0.72119,12.430148,Unaaha,-0.403681,12.248113,50,126.02166012807452
Sulawesi,Mangkutana,-0.252535,12.082405,Unaaha,-0.403681,12.248113,50,24.891425337482087
Sulawesi,Marisa,0.48671,12.207034,Unaaha,-0.403681,12.248113,50,98.56049925831566
Sulawesi,Pangkep,-0.481645,11.954193,Unaaha,-0.403681,12.248113,50,33.8347372903573
Sulawesi,Parigi,-0.81564,12.017009,Unaaha,-0.403681,12.248113,50,52.31410085526893
Sulawesi,Polman,-0.342045,11.931694,Unaaha,-0.403681,12.248113,50,35.87616120048874
Sulawesi,Sengkang,-0.414356,12.003914,Unaaha,-0.403681,12.248113,50,27.209035934590318
Sulawesi,Sinjai,-0.512906,12.025357,Unaaha,-0.403681,12.248113,50,27.581184436928023
Sulawesi,Takalar,-0.053974,11.943746,Unaaha,-0.403681,12.248113,50,51.41233186827068
Sulawesi,Tomohon,0.129712,1.248362,Unaaha,-0.403681,12.248113,50,1225.8984113650959
Sulawesi,Toraja,-0.030292,1.198819,Unaaha,-0.403681,12.248113,50,1230.6835804800523
Sulawesi,Kendari,-0.396513,12.250127,Unaaha,-0.403681,12.248113,100,0.8236939643236486
Sulawesi,Makassar,-0.510404,11.946298,Unaaha,-0.403681,12.248113,100,35.609074395433275
Sulawesi,Manado,0.149518,12.486597,Unaaha,-0.403681,12.248113,100,66.68209177285158
Sulawesi,Palu,-0.8232,11.988515,Unaaha,-0.403681,12.248113,100,54.65223258451248
Sulawesi,Bau-Bau,-0.548159,122.58,Unaaha,-0.403681,12.248113,100,12281.466068419606
Sulawesi,Bone,-0.455181,1.203264,Unaaha,-0.403681,12.248113,100,1229.485703558333
Sulawesi,Gorontalo,0.62005,12.302368,Unaaha,-0.403681,12.248113,100,113.35934982642954
Sulawesi,Luwuk,-0.96424,12.278153,Unaaha,-0.403681,12.248113,100,62.073626285490974
Sulawesi,Mamuju,-0.268747,11.889864,Unaaha,-0.403681,12.248113,100,42.57910695707942
Sulawesi,Palopo,-0.300675,12.020264,Unaaha,-0.403681,12.248113,100,27.80355908210333
Sulawesi,Pare-Pare,-0.397929,11.965472,Unaaha,-0.403681,12.248113,100,31.469115509732198
Sulawesi,Poso,-0.138101,12.076128,Unaaha,-0.403681,12.248113,100,35.05586969379578
